"","taxi_no","time","lon","lat","speed","occupy"
"484","B041C2","02:28:12","114.10807","22.57242","0","0"
"485","B041C2","02:28:32","114.10792","22.5723","0","0"
"486","B041C2","02:28:52","114.10795","22.5722","0","0"
"487","B041C2","02:29:12","114.108","22.5724","0","0"
"488","B041C2","02:29:32","114.10813","22.57232","0","0"
"489","B041C2","02:30:12","114.10799","22.57222","0","0"
"490","B041C2","02:30:32","114.108","22.57227","0","0"
"491","B041C2","02:30:52","114.10805","22.57228","0","0"
"492","B041C2","02:31:12","114.10805","22.57222","0","0"
"493","B041C2","02:31:32","114.10795","22.57218","0","0"
"494","B041C2","02:31:52","114.10795","22.57213","0","0"
"495","B041C2","02:32:12","114.10788","22.57222","0","0"
"496","B041C2","02:32:32","114.10786","22.57222","0","0"
"497","B041C2","02:32:52","114.10792","22.57232","0","0"
"498","B041C2","02:33:12","114.10788","22.5722","0","0"
"499","B041C2","02:33:32","114.10799","22.57207","0","0"
"500","B041C2","02:33:52","114.10799","22.57223","0","0"
"501","B041C2","02:34:12","114.10788","22.57225","0","0"
"502","B041C2","02:34:32","114.10793","22.57213","0","0"
"503","B041C2","02:34:52","114.10795","22.57212","0","0"
"504","B041C2","02:35:12","114.1079","22.57213","0","0"
"505","B041C2","02:35:32","114.10785","22.57218","0","0"
"506","B041C2","02:35:52","114.1079","22.57215","0","0"
"507","B041C2","02:36:12","114.10788","22.57225","0","0"
"508","B041C2","02:36:32","114.10795","22.5722","0","0"
"509","B041C2","02:36:52","114.10795","22.57222","0","0"
"510","B041C2","02:37:12","114.1079","22.57217","0","0"
"511","B041C2","02:37:32","114.10788","22.57218","0","0"
"512","B041C2","02:37:52","114.10796","22.57223","0","0"
"513","B041C2","02:38:12","114.10786","22.57213","0","0"
"514","B041C2","02:38:32","114.10773","22.57208","0","0"
"515","B041C2","02:38:52","114.1078","22.57217","0","0"
"516","B041C2","02:39:12","114.10799","22.5722","0","0"
"517","B041C2","02:39:32","114.10715","22.57382","36","0"
"518","B041C2","02:39:52","114.10633","22.5757","40","0"
"519","B041C2","02:40:12","114.10609","22.57622","13","0"
"520","B041C2","02:40:32","114.10606","22.57622","3","0"
"521","B041C2","02:40:52","114.10602","22.57615","0","0"
"522","B041C2","02:41:12","114.10603","22.5762","0","0"
"523","B041C2","02:41:32","114.10605","22.57625","0","0"
"524","B041C2","02:41:52","114.10609","22.5763","0","0"
"525","B041C2","02:42:12","114.10606","22.57632","0","0"
"526","B041C2","02:42:32","114.10609","22.57627","0","0"
"527","B041C2","02:42:52","114.10609","22.57623","0","0"
"528","B041C2","02:43:12","114.10605","22.57622","0","0"
"529","B041C2","02:43:32","114.10603","22.57623","0","0"
"530","B041C2","02:43:52","114.10606","22.57627","0","0"
"531","B041C2","02:44:12","114.10605","22.57623","0","0"
"532","B041C2","02:44:32","114.10606","22.5762","0","0"
"533","B041C2","02:44:52","114.10605","22.57622","0","0"
"534","B041C2","02:45:12","114.10603","22.57618","0","0"
"535","B041C2","02:45:12","114.10603","22.57618","0","0"
"536","B041C2","02:45:12","114.10603","22.57618","0","0"
"537","B041C2","02:45:12","114.10603","22.57618","0","0"
"538","B041C2","02:45:12","114.10603","22.57618","0","0"
"539","B041C2","02:45:12","114.10603","22.57618","0","0"
"540","B041C2","02:45:32","114.10605","22.57622","0","0"
"541","B041C2","02:45:52","114.10609","22.57623","0","0"
"542","B041C2","02:46:12","114.10609","22.57625","0","0"
"543","B041C2","02:46:32","114.10603","22.5762","0","0"
"544","B041C2","02:46:52","114.10603","22.5762","0","0"
"545","B041C2","02:47:12","114.10606","22.57622","0","0"
"546","B041C2","02:47:32","114.10605","22.57622","0","0"
"547","B041C2","02:47:52","114.1061","22.57622","0","0"
"548","B041C2","02:48:12","114.10609","22.57625","0","0"
"549","B041C2","02:48:32","114.1061","22.57625","0","0"
"550","B041C2","02:48:52","114.10612","22.57625","0","0"
"551","B041C2","02:49:12","114.10609","22.57625","0","0"
"552","B041C2","02:49:32","114.10605","22.57623","0","0"
"553","B041C2","02:49:52","114.10606","22.57623","0","0"
"554","B041C2","02:50:12","114.10603","22.5762","0","0"
"555","B041C2","02:50:32","114.10605","22.57622","0","0"
"556","B041C2","02:50:52","114.10609","22.57623","0","0"
"557","B041C2","02:51:12","114.10609","22.57622","0","0"
"558","B041C2","02:51:32","114.10609","22.57622","0","0"
"559","B041C2","02:51:52","114.10606","22.57623","0","0"
"560","B041C2","02:52:12","114.10606","22.57625","0","0"
"561","B041C2","02:52:32","114.10605","22.57623","0","0"
"562","B041C2","02:52:52","114.10605","22.57623","0","0"
"563","B041C2","02:53:12","114.10612","22.5763","0","0"
"564","B041C2","02:53:32","114.10612","22.57627","0","0"
"565","B041C2","02:53:52","114.10609","22.57628","0","0"
"566","B041C2","02:53:52","114.10609","22.57628","0","0"
"567","B041C2","02:54:12","114.10606","22.57628","0","0"
"568","B041C2","02:54:32","114.10609","22.57627","0","0"
"569","B041C2","02:54:52","114.10609","22.57625","0","0"
"570","B041C2","02:55:12","114.10609","22.57625","0","0"
"571","B041C2","02:55:32","114.10615","22.57625","0","0"
"572","B041C2","02:55:52","114.10609","22.57623","0","0"
"573","B041C2","02:56:12","114.10613","22.5763","0","0"
"574","B041C2","02:56:32","114.10609","22.57632","0","0"
"575","B041C2","02:57:12","114.10609","22.5763","0","0"
"576","B041C2","02:57:52","114.10617","22.57633","0","0"
"577","B041C2","02:58:12","114.10615","22.57632","0","0"
"578","B041C2","02:58:32","114.10613","22.57633","0","0"
"579","B041C2","02:58:52","114.10609","22.57625","0","0"
"580","B041C2","02:59:52","114.10609","22.57625","0","0"
"581","B041C2","03:00:12","114.1061","22.57623","0","0"
"582","B041C2","03:00:32","114.10609","22.57625","0","0"
"583","B041C2","03:00:53","114.10612","22.5763","0","0"
"584","B041C2","03:01:33","114.10609","22.57618","0","0"
"585","B041C2","03:01:53","114.1061","22.5762","0","0"
"586","B041C2","03:02:13","114.10605","22.57623","0","0"
"587","B041C2","03:02:33","114.10609","22.57627","0","0"
"588","B041C2","03:02:53","114.1061","22.57623","0","0"
"589","B041C2","03:03:13","114.10606","22.5762","0","0"
"590","B041C2","03:03:33","114.1061","22.57622","0","0"
"591","B041C2","03:03:53","114.1061","22.57623","0","0"
"592","B041C2","03:04:13","114.1061","22.57623","0","0"
"593","B041C2","03:04:33","114.10606","22.5763","0","0"
"594","B041C2","03:04:53","114.1061","22.5763","0","0"
"595","B041C2","03:05:13","114.1061","22.57627","0","0"
"596","B041C2","03:05:33","114.10609","22.57625","0","0"
"597","B041C2","03:05:53","114.10605","22.57627","0","0"
"598","B041C2","03:06:13","114.10605","22.57628","0","0"
"599","B041C2","03:06:33","114.1061","22.57628","0","0"
"600","B041C2","03:07:13","114.10606","22.57625","0","0"
"601","B041C2","03:07:33","114.1061","22.57623","0","0"
"602","B041C2","03:07:53","114.10603","22.57625","0","0"
"603","B041C2","03:08:13","114.10602","22.5762","0","0"
"604","B041C2","03:08:33","114.10606","22.57623","0","0"
"605","B041C2","03:08:53","114.10606","22.57622","0","0"
"606","B041C2","03:09:13","114.10603","22.57622","0","0"
"607","B041C2","03:09:33","114.10609","22.57625","0","0"
"608","B041C2","03:09:53","114.10609","22.57628","0","0"
"609","B041C2","03:10:13","114.10605","22.57622","0","0"
"610","B041C2","03:10:33","114.10605","22.57622","0","0"
"611","B041C2","03:10:33","114.10605","22.57622","0","0"
"612","B041C2","03:10:33","114.10605","22.57622","0","0"
"613","B041C2","03:10:33","114.10605","22.57622","0","0"
"614","B041C2","03:10:33","114.10605","22.57622","0","0"
"615","B041C2","03:10:33","114.10605","22.57622","0","0"
"616","B041C2","03:10:33","114.10605","22.57622","0","0"
"617","B041C2","03:10:33","114.10605","22.57622","0","0"
"618","B041C2","03:10:33","114.10605","22.57622","0","0"
"619","B041C2","03:10:33","114.10605","22.57622","0","0"
"620","B041C2","03:10:53","114.10605","22.57615","0","0"
"621","B041C2","03:11:13","114.10605","22.57618","0","0"
"622","B041C2","03:11:33","114.10602","22.57617","0","0"
"623","B041C2","03:11:53","114.1061","22.5762","0","0"
"624","B041C2","03:12:13","114.10605","22.57615","0","0"
"625","B041C2","03:12:33","114.10606","22.57617","0","0"
"626","B041C2","03:12:53","114.106","22.57618","0","0"
"627","B041C2","03:13:33","114.10596","22.57623","0","0"
"628","B041C2","03:13:53","114.10602","22.57627","0","0"
"629","B041C2","03:14:13","114.10602","22.57618","0","0"
"630","B041C2","03:14:33","114.10606","22.57617","0","0"
"631","B041C2","03:14:53","114.10609","22.57622","0","0"
"632","B041C2","03:15:13","114.10606","22.5762","0","0"
"633","B041C2","03:15:13","114.10606","22.5762","0","0"
"634","B041C2","03:15:13","114.10606","22.5762","0","0"
"635","B041C2","03:15:13","114.10606","22.5762","0","0"
"636","B041C2","03:15:13","114.10606","22.5762","0","0"
"637","B041C2","03:15:13","114.10606","22.5762","0","0"
"638","B041C2","03:15:33","114.10606","22.57625","0","0"
"639","B041C2","03:15:53","114.10603","22.57623","0","0"
"640","B041C2","03:16:33","114.10603","22.57618","0","0"
"641","B041C2","03:16:53","114.10605","22.5762","0","0"
"642","B041C2","03:17:13","114.10605","22.5762","0","0"
"643","B041C2","03:17:33","114.10595","22.57625","0","0"
"644","B041C2","03:17:53","114.10598","22.57628","0","0"
"645","B041C2","03:18:13","114.10596","22.57622","0","0"
"646","B041C2","03:18:33","114.10603","22.57622","0","0"
"647","B041C2","03:18:53","114.10609","22.5762","0","0"
"648","B041C2","03:18:53","114.10609","22.5762","0","0"
"649","B041C2","03:18:53","114.10609","22.5762","0","0"
"650","B041C2","03:18:53","114.10609","22.5762","0","0"
"651","B041C2","03:18:53","114.10609","22.5762","0","0"
"652","B041C2","03:18:53","114.10609","22.5762","0","0"
"653","B041C2","03:18:53","114.10609","22.5762","0","0"
"654","B041C2","03:18:53","114.10609","22.5762","0","0"
"655","B041C2","03:18:53","114.10609","22.5762","0","0"
"656","B041C2","03:19:13","114.10612","22.5762","0","0"
"657","B041C2","03:19:33","114.10609","22.57623","0","0"
"658","B041C2","03:19:53","114.10606","22.57622","0","0"
"659","B041C2","03:20:13","114.10613","22.57622","0","0"
"660","B041C2","03:20:33","114.10606","22.57622","0","0"
"661","B041C2","03:20:53","114.10602","22.57623","0","0"
"662","B041C2","03:21:13","114.10598","22.57625","0","0"
"663","B041C2","03:21:33","114.10598","22.5763","0","0"
"664","B041C2","03:21:53","114.10603","22.57628","0","0"
"665","B041C2","03:22:13","114.10605","22.57623","0","0"
"666","B041C2","03:22:33","114.106","22.57625","0","0"
"667","B041C2","03:22:53","114.106","22.57628","0","0"
"668","B041C2","03:23:13","114.10602","22.57623","0","0"
"669","B041C2","03:23:33","114.10603","22.57618","0","0"
"670","B041C2","03:23:53","114.10605","22.57618","0","0"
"671","B041C2","03:24:13","114.10606","22.57617","0","0"
"672","B041C2","03:24:33","114.10603","22.57615","0","0"
"673","B041C2","03:24:53","114.10606","22.57617","0","0"
"674","B041C2","03:25:13","114.10606","22.57618","0","0"
"675","B041C2","03:25:33","114.10603","22.57617","0","0"
"676","B041C2","03:25:53","114.10606","22.57617","0","0"
"677","B041C2","03:26:13","114.106","22.57618","0","0"
"678","B041C2","03:26:33","114.106","22.57627","0","0"
"679","B041C2","03:26:53","114.10603","22.57622","0","0"
"680","B041C2","03:27:13","114.10606","22.57617","0","0"
"681","B041C2","03:27:33","114.10609","22.57615","0","0"
"682","B041C2","03:27:53","114.10603","22.57617","0","0"
"683","B041C2","03:28:13","114.10603","22.57623","0","0"
"684","B041C2","03:28:33","114.10605","22.57623","0","0"
"685","B041C2","03:28:53","114.10605","22.57625","0","0"
"686","B041C2","03:29:13","114.10603","22.57625","0","0"
"687","B041C2","03:29:33","114.10609","22.5762","0","0"
"688","B041C2","03:29:53","114.10605","22.57622","0","0"
"689","B041C2","03:30:13","114.10609","22.57625","0","0"
"690","B041C2","03:30:33","114.10605","22.57625","0","0"
"691","B041C2","03:30:53","114.10609","22.57627","0","0"
"692","B041C2","03:31:13","114.10612","22.57627","0","0"
"693","B041C2","03:31:33","114.10606","22.57627","0","0"
"694","B041C2","03:31:53","114.1061","22.57628","0","0"
"695","B041C2","03:32:13","114.10606","22.57627","0","0"
"696","B041C2","03:32:33","114.10606","22.57632","0","0"
"697","B041C2","03:33:13","114.10609","22.57632","0","0"
"698","B041C2","03:33:33","114.1061","22.57628","0","0"
"699","B041C2","03:33:53","114.10606","22.57628","0","0"
"700","B041C2","03:34:34","114.10609","22.57622","0","0"
"701","B041C2","03:35:14","114.10609","22.5762","0","0"
"702","B041C2","03:35:54","114.10613","22.57622","0","0"
"703","B041C2","03:36:14","114.10606","22.5762","0","0"
"704","B041C2","03:36:34","114.10606","22.57618","0","0"
"705","B041C2","03:36:54","114.10609","22.57617","0","0"
"706","B041C2","03:37:14","114.10605","22.57615","0","0"
"707","B041C2","03:37:34","114.10606","22.57632","0","0"
"708","B041C2","03:37:54","114.10603","22.57632","0","0"
"709","B041C2","03:38:14","114.10606","22.57627","0","0"
"710","B041C2","03:38:34","114.10612","22.57627","0","0"
"711","B041C2","03:38:54","114.10606","22.57622","0","0"
"712","B041C2","03:39:14","114.1061","22.57618","0","0"
"713","B041C2","03:39:34","114.10609","22.57618","0","0"
"714","B041C2","03:39:54","114.10606","22.57618","0","0"
"715","B041C2","03:40:34","114.10605","22.57618","0","0"
"716","B041C2","03:40:54","114.10606","22.57615","0","0"
"717","B041C2","03:41:14","114.10606","22.57618","0","0"
"718","B041C2","03:41:34","114.10605","22.57617","0","0"
"719","B041C2","03:41:54","114.10605","22.57617","0","0"
"720","B041C2","03:42:14","114.10606","22.57618","0","0"
"721","B041C2","03:42:34","114.10606","22.57623","0","0"
"722","B041C2","03:42:54","114.10606","22.57622","0","0"
"723","B041C2","03:43:14","114.10602","22.5762","0","0"
"724","B041C2","03:43:34","114.10603","22.5762","0","0"
"725","B041C2","03:43:54","114.10612","22.57627","0","0"
"726","B041C2","03:44:14","114.10603","22.57618","0","0"
"727","B041C2","03:44:34","114.10606","22.57625","0","0"
"728","B041C2","03:44:54","114.10605","22.57628","0","0"
"729","B041C2","03:45:14","114.10603","22.57625","0","0"
"730","B041C2","03:45:34","114.10609","22.57623","0","0"
"731","B041C2","03:45:54","114.10612","22.57627","0","0"
"732","B041C2","03:46:14","114.10606","22.57625","0","0"
"733","B041C2","03:46:34","114.10612","22.57628","0","0"
"734","B041C2","03:46:54","114.10615","22.57628","0","0"
"735","B041C2","03:47:14","114.10609","22.57625","0","0"
"736","B041C2","03:47:34","114.10609","22.57627","0","0"
"737","B041C2","03:47:54","114.10612","22.57627","0","0"
"738","B041C2","03:48:14","114.1061","22.57627","0","0"
"739","B041C2","03:48:34","114.1061","22.57625","0","0"
"740","B041C2","03:48:54","114.10615","22.57633","0","0"
"741","B041C2","03:49:14","114.10612","22.57628","0","0"
"742","B041C2","03:49:34","114.10606","22.5762","0","0"
"743","B041C2","03:49:54","114.10615","22.57628","0","0"
"744","B041C2","03:50:14","114.10613","22.57635","0","0"
"745","B041C2","03:50:34","114.10609","22.57628","0","0"
"746","B041C2","03:50:54","114.1061","22.57632","0","0"
"747","B041C2","03:51:14","114.10612","22.57635","0","0"
"748","B041C2","03:51:34","114.10605","22.57627","0","0"
"749","B041C2","03:51:54","114.10609","22.57627","0","0"
"750","B041C2","03:52:14","114.10617","22.57632","0","0"
"751","B041C2","03:52:34","114.10606","22.57625","0","0"
"752","B041C2","03:52:54","114.10602","22.57618","0","0"
"753","B041C2","03:53:14","114.10612","22.5763","0","0"
"754","B041C2","03:53:34","114.1061","22.57627","0","0"
"755","B041C2","03:53:54","114.10603","22.57625","0","0"
"756","B041C2","03:54:14","114.10612","22.57633","0","0"
"757","B041C2","03:54:54","114.10606","22.57623","0","0"
"758","B041C2","03:55:14","114.10609","22.57627","0","0"
"759","B041C2","03:55:34","114.10613","22.57623","0","0"
"760","B041C2","03:55:54","114.10609","22.57622","0","0"
"761","B041C2","03:56:14","114.10609","22.5762","0","0"
"762","B041C2","03:56:34","114.10609","22.57623","0","0"
"763","B041C2","03:56:54","114.10609","22.57623","0","0"
"764","B041C2","03:57:14","114.10609","22.57622","0","0"
"765","B041C2","03:57:14","114.10609","22.57622","0","0"
"766","B041C2","03:57:14","114.10609","22.57622","0","0"
"767","B041C2","03:57:34","114.10613","22.57623","0","0"
"768","B041C2","03:57:54","114.10609","22.57623","0","0"
"769","B041C2","03:58:14","114.10612","22.57625","0","0"
"770","B041C2","03:58:34","114.1061","22.57623","0","0"
"771","B041C2","03:58:54","114.10609","22.57627","0","0"
"772","B041C2","03:59:14","114.10609","22.57627","0","0"
"773","B041C2","03:59:34","114.10609","22.57623","0","0"
"774","B041C2","03:59:54","114.10605","22.57625","0","0"
"775","B041C2","03:59:54","114.10605","22.57625","0","0"
"776","B041C2","03:59:54","114.10605","22.57625","0","0"
"777","B041C2","03:59:54","114.10605","22.57625","0","0"
"778","B041C2","04:00:14","114.10605","22.57622","0","0"
"779","B041C2","04:00:34","114.10612","22.5763","0","0"
"780","B041C2","04:00:54","114.1061","22.57625","0","0"
"781","B041C2","04:01:14","114.10606","22.57625","0","0"
"782","B041C2","04:01:34","114.10609","22.57623","0","0"
"783","B041C2","04:01:54","114.10615","22.5763","0","0"
"784","B041C2","04:02:14","114.10609","22.57627","0","0"
"785","B041C2","04:02:34","114.10605","22.57622","0","0"
"786","B041C2","04:02:54","114.10605","22.57625","0","0"
"787","B041C2","04:03:14","114.10613","22.57632","0","0"
"788","B041C2","04:03:34","114.10609","22.57627","0","0"
"789","B041C2","04:04:14","114.10605","22.5762","0","0"
"790","B041C2","04:04:34","114.10606","22.5763","0","0"
"791","B041C2","04:04:54","114.10606","22.57628","0","0"
"792","B041C2","04:05:14","114.10605","22.57625","0","0"
"793","B041C2","04:05:34","114.10606","22.57622","0","0"
"794","B041C2","04:05:54","114.10609","22.57627","0","0"
