"","taxi_no","date","time","lon","lat","speed","occupy","unknown"
"16920","B04U61","2009-09-11","01:02:10","113.90074","22.76028","75","1","31"
"16921","B04U61","2009-09-11","01:02:30","113.90196","22.75675","68","1","31"
"16922","B04U61","2009-09-11","01:02:50","113.90296","22.75292","81","1","31"
"16923","B04U61","2009-09-11","01:03:10","113.90234","22.74958","9","1","31"
"16924","B04U61","2009-09-11","01:03:31","113.90218","22.74907","38","1","31"
"16925","B04U61","2009-09-11","01:03:51","113.90152","22.74587","72","1","31"
"16926","B04U61","2009-09-11","01:04:11","113.9018","22.74336","7","1","31"
"16927","B04U61","2009-09-11","01:04:31","113.90195","22.74232","33","1","31"
"16928","B04U61","2009-09-11","01:04:51","113.90212","22.74028","18","1","31"
"16929","B04U61","2009-09-11","01:05:12","113.90209","22.74022","0","1","31"
"16930","B04U61","2009-09-11","01:05:32","113.90209","22.74023","0","1","31"
"16931","B04U61","2009-09-11","01:05:52","113.90209","22.74023","0","1","31"
"16932","B04U61","2009-09-11","01:06:12","113.90237","22.73849","66","1","31"
"16933","B04U61","2009-09-11","01:06:32","113.90251","22.7345","72","1","31"
"16934","B04U61","2009-09-11","01:06:52","113.90255","22.73149","31","1","31"
"16935","B04U61","2009-09-11","01:07:12","113.90259","22.72868","77","1","31"
"16936","B04U61","2009-09-11","01:07:32","113.90259","22.72483","59","1","31"
"16937","B04U61","2009-09-11","01:07:52","113.90242","22.7223","68","1","31"
"16938","B04U61","2009-09-11","01:08:13","113.90202","22.71846","61","1","31"
"16939","B04U61","2009-09-11","01:08:33","113.90186","22.71465","81","1","31"
"16940","B04U61","2009-09-11","01:08:53","113.90417","22.71132","77","1","31"
"16941","B04U61","2009-09-11","01:09:14","113.90485","22.71068","0","1","31"
"16942","B04U61","2009-09-11","01:09:34","113.90483","22.7107","0","1","31"
"16943","B04U61","2009-09-11","01:09:54","113.906","22.70952","57","1","31"
"16944","B04U61","2009-09-11","01:10:14","113.90921","22.70774","74","1","31"
"16945","B04U61","2009-09-11","01:10:33","113.9127","22.70558","83","1","31"
"16946","B04U61","2009-09-11","01:10:54","113.91387","22.70202","42","1","31"
"16947","B04U61","2009-09-11","01:11:15","113.91415","22.69862","77","1","31"
"16948","B04U61","2009-09-11","01:11:35","113.9154","22.69472","81","1","31"
"16949","B04U61","2009-09-11","01:11:55","113.9165","22.69201","66","1","31"
"16950","B04U61","2009-09-11","01:12:15","113.91824","22.68955","37","1","31"
"16951","B04U61","2009-09-11","01:12:35","113.92092","22.68773","74","1","31"
"16952","B04U61","2009-09-11","01:13:16","113.92531","22.68579","64","1","31"
"16953","B04U61","2009-09-11","01:13:36","113.9284","22.68441","46","1","31"
"16954","B04U61","2009-09-11","01:13:56","113.93053","22.68348","42","1","31"
"16955","B04U61","2009-09-11","01:14:16","113.93299","22.68299","50","1","31"
"16956","B04U61","2009-09-11","01:14:36","113.93538","22.68311","51","1","31"
"16957","B04U61","2009-09-11","01:14:56","113.93658","22.68299","0","1","31"
"16958","B04U61","2009-09-11","01:15:17","113.93657","22.68301","0","1","31"
"16959","B04U61","2009-09-11","01:15:37","113.93655","22.68304","0","1","31"
"16960","B04U90","2009-09-11","00:07:50","113.84028","22.73944","51","1","31"
"16961","B04U90","2009-09-11","00:08:10","113.83963","22.73685","50","1","31"
"16962","B04U90","2009-09-11","00:08:30","113.83878","22.73398","61","1","31"
"16963","B04U90","2009-09-11","00:08:50","113.83765","22.73079","74","1","31"
"16964","B04U90","2009-09-11","00:09:10","113.83619","22.72698","81","1","31"
"16965","B04U90","2009-09-11","00:09:30","113.83474","22.72337","72","1","31"
"16966","B04U90","2009-09-11","00:09:51","113.83298","22.71939","87","1","31"
"16967","B04U90","2009-09-11","00:10:11","113.83077","22.71559","85","1","31"
"16968","B04U90","2009-09-11","00:10:31","113.82918","22.71172","79","1","31"
"16969","B04U90","2009-09-11","00:11:11","113.82753","22.70382","74","1","31"
"16970","B04U90","2009-09-11","00:11:33","113.8271","22.70004","55","1","31"
"16971","B04U90","2009-09-11","00:11:53","113.82745","22.69701","51","1","31"
"16972","B04U90","2009-09-11","00:32:56","113.82321","22.67715","16","1","31"
"16973","B04U90","2009-09-11","00:33:16","113.82388","22.67786","31","1","31"
"16974","B04U90","2009-09-11","00:33:36","113.82387","22.68022","53","1","31"
"16975","B04U90","2009-09-11","00:33:58","113.82428","22.68328","55","1","31"
"16976","B04U90","2009-09-11","00:34:18","113.82528","22.68563","61","1","31"
"16977","B04U90","2009-09-11","00:34:38","113.82699","22.6892","87","1","31"
"16978","B04U90","2009-09-11","00:34:58","113.82823","22.6934","87","1","31"
"16979","B04U90","2009-09-11","00:35:18","113.82763","22.69784","88","1","31"
"16980","B04U90","2009-09-11","00:35:39","113.82748","22.70254","90","1","31"
"16981","B04U90","2009-09-11","00:35:59","113.82838","22.70706","90","1","31"
"16982","B04U90","2009-09-11","00:36:19","113.82935","22.71155","88","1","31"
"16983","B04U90","2009-09-11","00:36:39","113.83105","22.71575","88","1","31"
"16984","B04U90","2009-09-11","00:36:59","113.83326","22.71971","79","1","31"
"16985","B04U90","2009-09-11","00:37:19","113.83489","22.72342","79","1","31"
"16986","B04U90","2009-09-11","00:37:40","113.83651","22.72745","79","1","31"
"16987","B04U90","2009-09-11","00:38:00","113.83812","22.73145","87","1","31"
"16988","B04U90","2009-09-11","00:38:20","113.83965","22.73559","87","1","31"
"16989","B04U90","2009-09-11","00:38:40","113.84075","22.7399","85","1","31"
"16990","B04U90","2009-09-11","00:39:00","113.84205","22.74412","87","1","31"
"16991","B04U90","2009-09-11","00:39:20","113.84302","22.74835","79","1","31"
"16992","B04U90","2009-09-11","00:39:40","113.84343","22.75262","88","1","31"
"16993","B04U90","2009-09-11","00:40:00","113.84357","22.75708","87","1","31"
"16994","B04U90","2009-09-11","00:40:20","113.84451","22.76144","87","1","31"
"16995","B04U90","2009-09-11","00:40:40","113.84513","22.76563","81","1","31"
"16996","B04U90","2009-09-11","00:41:00","113.84432","22.76925","55","1","31"
"16997","B04U90","2009-09-11","00:41:20","113.84303","22.77124","16","1","31"
"16998","B04U90","2009-09-11","00:41:41","113.84332","22.7703","42","1","31"
"16999","B04U90","2009-09-11","00:42:01","113.84415","22.76844","9","1","31"
"17000","B04U90","2009-09-11","00:42:41","113.8417","22.7688","5","1","31"
"17001","B04U90","2009-09-11","01:27:03","113.81801","22.67567","20","1","31"
"17002","B04U90","2009-09-11","01:27:23","113.8188","22.67459","20","1","31"
"17003","B04U90","2009-09-11","01:27:44","113.81837","22.67403","12","1","31"
"17004","B04U90","2009-09-11","01:28:04","113.81811","22.67375","0","1","31"
"17005","B04U90","2009-09-11","01:28:24","113.81804","22.67367","12","1","31"
"17006","B04U90","2009-09-11","01:28:44","113.81886","22.67404","24","1","31"
"17007","B04U90","2009-09-11","01:29:04","113.81958","22.67354","0","1","31"
"17008","B04U90","2009-09-11","01:29:04","113.81958","22.67354","0","1","31"
"17009","B04U90","2009-09-11","01:29:04","113.81958","22.67354","0","1","31"
"17010","B04U90","2009-09-11","01:29:04","113.81958","22.67354","0","1","31"
"17011","B04U90","2009-09-11","01:31:46","113.81631","22.67522","31","1","31"
"17012","B04U90","2009-09-11","01:32:08","113.81396","22.6737","53","1","31"
"17013","B04U90","2009-09-11","01:32:28","113.81181","22.67262","14","1","31"
"17014","B04U90","2009-09-11","01:32:48","113.8127","22.67107","38","1","31"
"17015","B04U90","2009-09-11","01:33:08","113.8131","22.67051","16","1","31"
"17016","B04U90","2009-09-11","01:33:28","113.81136","22.66936","37","1","31"
"17017","B04V33","2009-09-11","00:05:01","114.0951","22.54312","19","1","31"
"17018","B04V33","2009-09-11","00:05:01","114.0951","22.54312","19","1","31"
"17019","B04V33","2009-09-11","00:05:01","114.09454","22.54138","6","1","31"
"17020","B04V33","2009-09-11","00:05:01","114.091","22.54185","12","1","31"
"17021","B04V33","2009-09-11","00:05:01","114.09033","22.54215","2","1","31"
"17022","B04V33","2009-09-11","00:05:02","114.09033","22.54215","0","1","31"
"17023","B04V33","2009-09-11","00:05:02","114.09033","22.54215","0","1","31"
"17024","B04V33","2009-09-11","00:05:02","114.09033","22.54215","0","1","31"
"17025","B04V33","2009-09-11","00:05:02","114.09116","22.54287","14","1","31"
"17026","B04V33","2009-09-11","00:05:20","114.09285","22.5432","0","1","31"
"17027","B04V33","2009-09-11","00:09:26","114.09285","22.5432","0","1","31"
"17028","B04V33","2009-09-11","00:10:52","114.09285","22.5432","0","1","31"
"17029","B04V33","2009-09-11","00:13:36","114.09285","22.5432","0","1","31"
"17030","B04V33","2009-09-11","00:14:55","114.09285","22.5432","0","1","31"
"17031","B04V33","2009-09-11","00:20:57","114.09285","22.5432","0","1","31"
"17032","B04V33","2009-09-11","00:27:36","114.09285","22.5432","0","1","31"
"17033","B04V33","2009-09-11","00:35:31","114.09285","22.5432","0","1","31"
"17034","B04V33","2009-09-11","00:36:00","114.09285","22.5432","0","1","31"
"17035","B04V33","2009-09-11","00:36:30","114.09285","22.5432","0","1","31"
"17036","B04V33","2009-09-11","00:37:00","114.09285","22.5432","0","1","31"
"17037","B04V33","2009-09-11","00:37:30","114.09285","22.5432","0","1","31"
"17038","B04V33","2009-09-11","00:38:00","114.09285","22.5432","0","1","31"
"17039","B04V33","2009-09-11","00:38:30","114.09285","22.5432","0","1","31"
"17040","B04V33","2009-09-11","00:40:15","114.09285","22.5432","0","1","31"
"17041","B04V33","2009-09-11","00:41:26","114.09285","22.5432","0","1","31"
"17042","B04V33","2009-09-11","00:42:07","114.09285","22.5432","0","1","31"
"17043","B04V33","2009-09-11","01:05:52","114.15708","22.5693","0","1","31"
"17044","B04V33","2009-09-11","01:06:22","114.15708","22.5693","0","1","31"
"17045","B04V33","2009-09-11","01:08:05","114.15708","22.5693","0","1","31"
"17046","B04V33","2009-09-11","01:08:35","114.15702","22.56887","1","1","31"
"17047","B04V33","2009-09-11","01:09:05","114.15735","22.56627","35","1","31"
"17048","B04V33","2009-09-11","01:09:35","114.15971","22.56652","24","1","31"
"17049","B04V33","2009-09-11","01:10:05","114.16296","22.56667","38","1","31"
"17050","B04V33","2009-09-11","01:10:35","114.1645","22.56675","33","1","31"
"17051","B04V33","2009-09-11","01:11:05","114.16452","22.56562","8","1","31"
"17052","B04V33","2009-09-11","01:11:35","114.16485","22.56443","22","1","31"
"17053","B04V33","2009-09-11","01:12:05","114.16485","22.56443","22","1","31"
"17054","B04V33","2009-09-11","01:12:35","114.16818","22.56397","6","1","31"
"17055","B04V33","2009-09-11","01:26:37","114.16818","22.56397","0","1","31"
"17056","B04W13","2009-09-11","00:00:14","114.04751","22.67162","22","1","31"
"17057","B04W13","2009-09-11","00:01:34","114.05466","22.667","44","1","31"
"17058","B04W13","2009-09-11","00:02:15","114.05765","22.66342","35","1","31"
"17059","B04W13","2009-09-11","00:02:55","114.06137","22.66119","44","1","31"
"17060","B04W13","2009-09-11","00:03:35","114.06629","22.6608","50","1","31"
"17061","B04W13","2009-09-11","00:04:57","114.06753","22.65992","38","1","31"
"17062","B04W13","2009-09-11","00:05:38","114.06985","22.65629","40","1","31"
"17063","B04W13","2009-09-11","00:06:18","114.0731","22.65393","35","1","31"
"17064","B04W13","2009-09-11","00:06:58","114.07413","22.6527","0","1","31"
"17065","B04W13","2009-09-11","00:07:39","114.07414","22.65276","0","1","31"
"17066","B04W13","2009-09-11","00:08:19","114.07411","22.65279","5","1","31"
"17067","B04W13","2009-09-11","00:28:38","114.0444","22.69992","44","1","31"
"17068","B04W13","2009-09-11","00:29:19","114.04365","22.70465","51","1","31"
"17069","B04W13","2009-09-11","00:29:59","114.04172","22.70955","46","1","31"
"17070","B04W13","2009-09-11","00:30:39","114.04246","22.71142","0","1","31"
"17071","B04W13","2009-09-11","00:34:19","114.04361","22.71571","40","1","31"
"17072","B04W13","2009-09-11","00:34:59","114.04102","22.71502","0","1","31"
"17073","B04W13","2009-09-11","00:35:40","114.04081","22.715","16","1","31"
"17074","B04W13","2009-09-11","00:36:20","114.03849","22.71538","33","1","31"
"17075","B04W13","2009-09-11","00:37:02","114.03545","22.71482","27","1","31"
"17076","B04W13","2009-09-11","00:37:42","114.03208","22.71369","35","1","31"
"17077","B04W13","2009-09-11","00:38:22","114.02922","22.71294","24","1","31"
"17078","B04W13","2009-09-11","00:39:03","114.02675","22.71326","25","1","31"
"17079","B04W13","2009-09-11","00:39:43","114.02497","22.71366","0","1","31"
"17080","B04W13","2009-09-11","00:40:23","114.02372","22.71345","14","1","31"
"17081","B04W13","2009-09-11","00:41:04","114.02335","22.71344","0","1","31"
"17082","B04W13","2009-09-11","00:41:44","114.02416","22.71355","11","1","31"
"17083","B04W13","2009-09-11","02:09:48","114.0505","22.71846","33","1","31"
"17084","B04W13","2009-09-11","02:10:28","114.05437","22.72199","61","1","31"
"17085","B04W13","2009-09-11","02:11:09","114.05936","22.72336","42","1","31"
"17086","B04W13","2009-09-11","02:11:49","114.0623","22.71974","51","1","31"
"17087","B04W13","2009-09-11","02:12:29","114.06654","22.71653","40","1","31"
"17088","B04W13","2009-09-11","02:13:09","114.07069","22.71448","5","1","31"
"17089","B04W13","2009-09-11","02:13:49","114.07164","22.71377","44","1","31"
"17090","B04W13","2009-09-11","02:14:29","114.0759","22.70995","59","1","31"
"17091","B04W13","2009-09-11","02:15:10","114.08108","22.7059","59","1","31"
"17092","B04W13","2009-09-11","02:15:50","114.08611","22.70277","46","1","31"
"17093","B04W13","2009-09-11","02:16:30","114.08753","22.70216","0","1","31"
"17094","B04W13","2009-09-11","02:17:12","114.08752","22.70217","0","1","31"
"17095","B04W13","2009-09-11","02:17:52","114.09116","22.70165","53","1","31"
"17096","B04W13","2009-09-11","02:18:32","114.09658","22.70135","22","1","31"
"17097","B04W13","2009-09-11","02:19:13","114.09547","22.69739","53","1","31"
"17098","B04W13","2009-09-11","02:19:53","114.09716","22.69232","46","1","31"
"17099","B04W13","2009-09-11","02:20:33","114.09893","22.68825","20","1","31"
"17100","B04W13","2009-09-11","02:21:14","114.10279","22.68677","42","1","31"
"17101","B04W13","2009-09-11","02:21:54","114.10685","22.68579","51","1","31"
"17102","B04W13","2009-09-11","02:22:34","114.11256","22.68334","51","1","31"
"17103","B04W13","2009-09-11","02:23:14","114.11639","22.68338","0","1","31"
"17104","B04W13","2009-09-11","02:23:54","114.11636","22.68337","0","1","31"
"17105","B04W13","2009-09-11","02:24:35","114.1166","22.68341","22","1","31"
"17106","B04W13","2009-09-11","02:25:15","114.1216","22.68411","51","1","31"
"17107","B04W13","2009-09-11","02:25:55","114.12692","22.68489","37","1","31"
"17108","B04W13","2009-09-11","02:26:37","114.13213","22.68624","51","1","31"
"17109","B04W13","2009-09-11","02:27:17","114.13386","22.68839","0","1","31"
"17110","B04W67","2009-09-11","00:44:59","113.9778","22.55729","51","1","31"
"17111","B04W67","2009-09-11","00:47:39","113.96144","22.55482","74","1","31"
"17112","B04W67","2009-09-11","00:46:59","113.96427","22.55977","53","1","31"
"17113","B04W67","2009-09-11","00:50:19","113.9623","22.54686","0","1","31"
"17114","B04W67","2009-09-11","00:49:39","113.9611","22.54701","16","1","31"
"17115","B04W67","2009-09-11","00:45:39","113.97189","22.55743","57","1","31"
"17116","B04W67","2009-09-11","00:46:19","113.96628","22.5587","37","1","31"
"17117","B04W67","2009-09-11","00:50:59","113.96346","22.54711","5","1","31"
"17118","B04W67","2009-09-11","00:51:39","113.96387","22.54581","0","1","31"
"17119","B04W67","2009-09-11","00:48:59","113.96032","22.54729","0","1","31"
"17120","B04W67","2009-09-11","00:48:19","113.96099","22.55191","55","1","31"
"17121","B04W67","2009-09-11","00:53:14","113.96286","22.54259","40","1","31"
"17122","B04W67","2009-09-11","00:53:54","113.95954","22.54339","37","1","31"
"17123","B04W67","2009-09-11","00:55:54","113.93523","22.54276","75","1","31"
"17124","B04W67","2009-09-11","00:56:34","113.92759","22.54282","79","1","31"
"17125","B04W67","2009-09-11","00:58:34","113.91985","22.53639","53","1","31"
"17126","B04W67","2009-09-11","00:59:14","113.91644","22.5355","37","1","31"
"17127","B04W67","2009-09-11","00:52:34","113.96397","22.54436","14","1","31"
"17128","B04W67","2009-09-11","00:57:54","113.91953","22.53888","0","1","31"
"17129","B04W67","2009-09-11","00:57:14","113.91964","22.54312","55","1","31"
"17130","B04W67","2009-09-11","00:54:34","113.95271","22.54341","74","1","31"
"17131","B04W67","2009-09-11","00:55:14","113.94431","22.54313","77","1","31"
"17132","B04W71","2009-09-11","00:18:23","114.10592","22.54443","71","1","31"
"17133","B04W71","2009-09-11","00:19:05","114.11315","22.54555","50","1","31"
"17134","B04W71","2009-09-11","00:19:55","114.11965","22.54637","65","1","31"
"17135","B04W71","2009-09-11","00:20:45","114.12442","22.54703","57","1","31"
"17136","B04W71","2009-09-11","00:21:35","114.12255","22.54695","11","1","31"
"17137","B04W71","2009-09-11","00:50:47","114.09132","22.5415","22","1","31"
"17138","B04W71","2009-09-11","00:52:27","114.09029","22.54145","41","1","31"
"17139","B04W71","2009-09-11","00:53:17","114.087","22.54115","14","1","31"
"17140","B04W71","2009-09-11","00:54:07","114.08685","22.54148","1","1","31"
"17141","B04W71","2009-09-11","01:02:27","114.09486","22.53828","37","1","31"
"17142","B04W71","2009-09-11","01:03:17","114.0865","22.53763","59","1","31"
"17143","B04W71","2009-09-11","01:04:15","114.08178","22.54017","8","1","31"
"17144","B04W71","2009-09-11","01:04:57","114.08173","22.53692","54","1","31"
"17145","B04W77","2009-09-11","00:00:00","113.89083","22.56481","46","1","31"
"17146","B04W77","2009-09-11","00:00:40","113.89525","22.56843","61","1","31"
"17147","B04W77","2009-09-11","00:01:21","113.89753","22.57033","27","1","31"
"17148","B04W77","2009-09-11","00:02:41","113.89593","22.57522","50","1","31"
"17149","B04W77","2009-09-11","00:03:22","113.89575","22.57605","0","1","31"
"17150","B04W77","2009-09-11","00:13:07","113.90533","22.5669","37","1","31"
"17151","B04W77","2009-09-11","00:13:47","113.90474","22.56587","0","1","31"
"17152","B04W77","2009-09-11","00:19:27","113.9062","22.56786","38","1","31"
"17153","B04W77","2009-09-11","00:20:08","113.90311","22.5679","50","1","31"
"17154","B04W77","2009-09-11","00:20:48","113.90123","22.57004","50","1","31"
"17155","B04W77","2009-09-11","00:21:28","113.89828","22.57276","31","1","31"
"17156","B04W77","2009-09-11","00:22:10","113.89604","22.57519","1","1","31"
"17157","B04W77","2009-09-11","00:22:50","113.89366","22.57703","33","1","31"
"17158","B04W77","2009-09-11","00:23:30","113.89222","22.57889","9","1","31"
"17159","B04W77","2009-09-11","00:24:11","113.88792","22.58319","57","1","31"
"17160","B04W77","2009-09-11","00:24:51","113.88343","22.5879","20","1","31"
"17161","B04W77","2009-09-11","00:27:23","113.87389","22.58615","27","1","31"
"17162","B04W77","2009-09-11","00:28:05","113.87226","22.58895","40","1","31"
"17163","B04W77","2009-09-11","00:28:45","113.87177","22.58781","42","1","31"
"17164","B04W77","2009-09-11","00:29:25","113.87377","22.58452","44","1","31"
"17165","B04W77","2009-09-11","00:30:06","113.87495","22.58089","37","1","31"
"17166","B04W77","2009-09-11","00:39:05","113.88564","22.57096","11","1","31"
"17167","B04W77","2009-09-11","00:39:45","113.88381","22.57225","25","1","31"
"17168","B04W77","2009-09-11","00:40:26","113.8805","22.57235","51","1","31"
"17169","B04W77","2009-09-11","00:41:06","113.8805","22.57613","57","1","31"
"17170","B04W77","2009-09-11","00:41:46","113.88518","22.58023","20","1","31"
"17171","B04W77","2009-09-11","00:42:27","113.88522","22.58036","0","1","31"
"17172","B04W77","2009-09-11","00:43:07","113.88535","22.5806","16","1","31"
"17173","B04W77","2009-09-11","00:43:47","113.88291","22.58211","37","1","31"
"17174","B04W77","2009-09-11","00:44:27","113.88148","22.58399","0","1","31"
"17175","B04W77","2009-09-11","00:45:07","113.87962","22.5829","46","1","31"
"17176","B04W77","2009-09-11","00:45:47","113.87623","22.58539","50","1","31"
"17177","B04W77","2009-09-11","00:46:27","113.87655","22.5852","38","1","31"
"17178","B04W77","2009-09-11","00:47:08","113.87938","22.58248","29","1","31"
"17179","B04W77","2009-09-11","00:47:48","113.88274","22.57965","50","1","31"
"17180","B04W77","2009-09-11","00:48:30","113.88712","22.57482","61","1","31"
"17181","B04W77","2009-09-11","00:49:10","113.89084","22.57097","16","1","31"
"17182","B04W77","2009-09-11","00:49:50","113.8931","22.56898","53","1","31"
"17183","B04W77","2009-09-11","00:50:31","113.89673","22.56534","44","1","31"
"17184","B04W77","2009-09-11","00:51:11","113.89819","22.56364","7","1","31"
"17185","B04W77","2009-09-11","01:30:42","113.90884","22.56793","42","1","31"
"17186","B04W77","2009-09-11","01:31:23","113.90877","22.57413","55","1","31"
"17187","B04W77","2009-09-11","01:32:04","113.90568","22.57771","12","1","31"
"17188","B04W77","2009-09-11","01:57:47","113.90601","22.56382","50","1","31"
"17189","B04W77","2009-09-11","01:58:27","113.90177","22.56028","33","1","31"
"17190","B04W77","2009-09-11","01:59:07","113.8981","22.56216","64","1","31"
"17191","B04W77","2009-09-11","01:59:48","113.89365","22.56704","46","1","31"
"17192","B04W77","2009-09-11","02:00:28","113.88989","22.56416","44","1","31"
"17193","B04W77","2009-09-11","02:01:09","113.89016","22.56627","35","1","31"
"17194","B04W77","2009-09-11","02:01:49","113.89099","22.56626","0","1","31"
"17195","B04W77","2009-09-11","02:10:57","113.88011","22.57283","46","1","31"
"17196","B04W77","2009-09-11","02:11:37","113.88007","22.57587","57","1","31"
"17197","B04W77","2009-09-11","02:12:17","113.8851","22.5802","40","1","31"
"17198","B04W77","2009-09-11","02:12:58","113.88739","22.58392","51","1","31"
"17199","B04W77","2009-09-11","02:13:38","113.88503","22.58746","42","1","31"
"17200","B04W77","2009-09-11","02:14:19","113.886","22.58794","0","1","31"
"17201","B04X41","2009-09-11","00:20:59","114.08186","22.53652","41","1","31"
"17202","B04X41","2009-09-11","00:46:07","114.09023","22.54713","44","1","31"
"17203","B04X41","2009-09-11","02:30:23","114.0361","22.52748","59","1","31"
"17204","B04X41","2009-09-11","04:09:25","114.12745","22.55517","56","1","31"
"17205","B04X41","2009-09-11","04:14:19","114.11716","22.54633","29","1","31"
"17206","B04X41","2009-09-11","06:25:02","114.13153","22.56202","0","1","31"
"17207","B04X41","2009-09-11","06:25:02","114.13153","22.56202","0","1","31"
"17208","B04X41","2009-09-11","06:25:02","114.13153","22.56202","0","1","31"
"17209","B04X41","2009-09-11","07:00:18","114.10921","22.54688","19","1","31"
"17210","B04X41","2009-09-11","07:25:04","114.12946","22.55163","36","1","31"
"17211","B04X48","2009-09-11","01:10:30","114.05098","22.54977","17","1","31"
"17212","B04X48","2009-09-11","01:12:00","114.05106","22.55095","0","1","31"
"17213","B04X48","2009-09-11","01:12:08","114.05106","22.55095","0","1","31"
"17214","B04X48","2009-09-11","01:12:30","114.05106","22.55093","0","1","31"
"17215","B04X48","2009-09-11","01:12:30","114.05106","22.55093","0","1","31"
"17216","B04X48","2009-09-11","01:12:30","114.05106","22.55093","0","1","31"
"17217","B04X48","2009-09-11","01:18:00","114.03561","22.55913","25","1","31"
"17218","B04X48","2009-09-11","01:18:08","114.0352","22.5594","38","1","31"
"17219","B04X48","2009-09-11","01:18:30","114.03339","22.56117","42","1","31"
"17220","B04X48","2009-09-11","01:19:00","114.0349","22.5621","24","1","31"
"17221","B04X48","2009-09-11","01:43:02","114.05023","22.53738","32","1","31"
"17222","B04X48","2009-09-11","01:47:32","114.0626","22.53752","0","1","31"
"17223","B04X48","2009-09-11","01:47:40","114.0626","22.5375","0","1","31"
"17224","B04X48","2009-09-11","01:47:40","114.0626","22.5375","0","1","31"
"17225","B04X48","2009-09-11","01:48:02","114.06297","22.53795","36","1","31"
"17226","B04X48","2009-09-11","01:49:10","114.06285","22.54737","0","1","31"
"17227","B04X48","2009-09-11","01:49:32","114.06287","22.54737","0","1","31"
"17228","B04X48","2009-09-11","01:50:02","114.06287","22.54733","0","1","31"
"17229","B04X48","2009-09-11","01:50:10","114.06287","22.54733","0","1","31"
"17230","B04X48","2009-09-11","01:50:32","114.06285","22.549","56","1","31"
"17231","B04X48","2009-09-11","01:51:10","114.0627","22.5537","47","1","31"
"17232","B04X48","2009-09-11","01:51:32","114.06275","22.55722","62","1","31"
"17233","B04X48","2009-09-11","01:52:32","114.06985","22.55803","69","1","31"
"17234","B04X48","2009-09-11","01:52:40","114.07137","22.55807","78","1","31"
"17235","B04X48","2009-09-11","01:53:02","114.0763","22.55815","86","1","31"
"17236","B04X48","2009-09-11","01:53:32","114.08263","22.55823","76","1","31"
"17237","B04X48","2009-09-11","01:53:40","114.08413","22.55825","73","1","31"
"17238","B04X48","2009-09-11","01:54:02","114.08817","22.55833","69","1","31"
"17239","B04X48","2009-09-11","01:54:32","114.0907","22.5584","0","1","31"
"17240","B04X48","2009-09-11","01:54:40","114.09068","22.5584","0","1","31"
"17241","B04X48","2009-09-11","01:55:02","114.09065","22.5584","0","1","31"
"17242","B04X48","2009-09-11","01:56:02","114.09022","22.56007","50","1","31"
"17243","B04X48","2009-09-11","01:56:10","114.08994","22.56067","12","1","31"
"17244","B04X48","2009-09-11","01:56:32","114.08985","22.5609","18","1","31"
"17245","B04X48","2009-09-11","01:57:02","114.0915","22.56023","31","1","31"
"17246","B04X48","2009-09-11","01:57:10","114.09178","22.5598","21","1","31"
"17247","B04X48","2009-09-11","01:57:32","114.09319","22.55993","15","1","31"
"17248","B04X48","2009-09-11","01:59:02","114.09824","22.56","18","1","31"
"17249","B04X48","2009-09-11","01:59:10","114.0985","22.56002","11","1","31"
"17250","B04X48","2009-09-11","01:59:32","114.09863","22.55998","0","1","31"
"17251","B04Z47","2009-09-11","00:23:41","114.12043","22.57378","30","1","31"
"17252","B04Z47","2009-09-11","00:24:11","114.122","22.5725","31","1","31"
"17253","B04Z47","2009-09-11","00:24:41","114.12154","22.57152","24","1","31"
"17254","B04Z47","2009-09-11","00:25:11","114.12037","22.56978","26","1","31"
"17255","B04Z47","2009-09-11","00:25:41","114.11823","22.56842","29","1","31"
"17256","B04Z47","2009-09-11","00:26:11","114.11383","22.5667","59","1","31"
"17257","B04Z47","2009-09-11","00:26:41","114.10902","22.56658","62","1","31"
"17258","B04Z47","2009-09-11","00:27:11","114.10758","22.56672","46","1","31"
"17259","B04Z47","2009-09-11","00:27:41","114.10767","22.56675","34","1","31"
"17260","B04Z47","2009-09-11","00:28:11","114.10533","22.56567","30","1","31"
"17261","B04Z47","2009-09-11","00:28:41","114.10413","22.56498","23","1","31"
"17262","B04Z47","2009-09-11","00:29:11","114.10175","22.56478","24","1","31"
"17263","B04Z47","2009-09-11","00:29:41","114.1","22.56472","23","1","31"
"17264","B04Z47","2009-09-11","00:45:23","114.09925","22.5787","29","1","31"
"17265","B04Z47","2009-09-11","00:45:53","114.09848","22.57517","53","1","31"
"17266","B04Z47","2009-09-11","00:46:23","114.09882","22.57047","54","1","31"
"17267","B04Z47","2009-09-11","00:46:53","114.09917","22.56565","57","1","31"
"17268","B04Z47","2009-09-11","00:47:23","114.09918","22.56495","44","1","31"
"17269","B04Z47","2009-09-11","01:05:34","114.11514","22.58825","10","1","31"
"17270","B04Z47","2009-09-11","01:06:04","114.11446","22.58682","21","1","31"
"17271","B04Z47","2009-09-11","01:06:34","114.11375","22.58533","25","1","31"
"17272","B04Z47","2009-09-11","01:07:04","114.11189","22.58465","26","1","31"
"17273","B04Z47","2009-09-11","01:07:34","114.11328","22.5839","29","1","31"
"17274","B04Z47","2009-09-11","01:08:04","114.115","22.57977","58","1","31"
"17275","B04Z47","2009-09-11","01:08:34","114.11718","22.5758","59","1","31"
"17276","B04Z47","2009-09-11","01:09:04","114.11768","22.57088","61","1","31"
