"","or_lon","or_lat","dest_lon","dest_lat"
"1206",114.06783,22.52763,114.0559,22.526
"1207",114.06773,22.52755,114.06118,22.52132
"1208",113.90453,22.51767,113.90853,22.48733
"1209",113.9636,22.54282,114.06298,22.5355
"1210",114.11538,22.57998,114.11132,22.59313
"1211",114.03304,22.56658,114.04858,22.57107
"1212",114.0314,22.56715,114.0488,22.5693
"1213",114.06805,22.52848,114.07505,22.53447
"1214",114.05743,22.52755,114.11256,22.53873
"1215",114.11253,22.54565,114.08867,22.54342
"1216",114.11713,22.55117,114.04107,22.52332
"1217",113.93172,22.52235,113.9492,22.54788
"1218",114.02848,22.56808,114.05666,22.53737
"1219",113.91039,22.53183,113.91002,22.54237
"1220",113.91405,22.5342,113.90955,22.52387
"1221",113.9142,22.52693,113.88718,22.56125
"1222",114.06786,22.5238,114.04443,22.53127
"1223",114.06745,22.52442,114.06351,22.51897
"1224",114.06827,22.52357,114.0686,22.53195
"1225",114.06329,22.5313,114.1103,22.5418
"1226",114.02979,22.54322,114.02856,22.5266
"1227",114.02527,22.52818,114.05715,22.52582
"1228",114.05167,22.5258,114.04369,22.56313
"1229",114.06509,22.53798,114.015,22.54382
"1230",114.02658,22.52688,114.09615,22.53807
