"","taxi_no","date","time","lon","lat"
"11600","B046C5","2009-09-11","00:25:50",113.93622,22.62552
"11601","B046C5","2009-09-11","00:25:50",113.93622,22.62552
"11602","B046C5","2009-09-11","00:25:50",113.93622,22.62552
"11603","B046C5","2009-09-11","00:25:50",113.93622,22.62552
"11604","B046C5","2009-09-11","00:25:50",113.93622,22.62552
"11605","B046C5","2009-09-11","00:26:20",113.93687,22.62487
"11606","B046C5","2009-09-11","01:19:30",114.07363,22.5375
"11607","B046C5","2009-09-11","01:22:00",114.06785,22.53867
"11608","B046C5","2009-09-11","01:23:00",114.06385,22.53817
"11609","B046C5","2009-09-11","01:23:30",114.06361,22.53868
"11610","B046C5","2009-09-11","01:24:00",114.06364,22.53882
"11611","B046C5","2009-09-11","01:24:30",114.06364,22.53882
"11612","B046C5","2009-09-11","01:25:00",114.06364,22.53882
"11613","B046C5","2009-09-11","01:25:30",114.06364,22.53882
"11614","B046C5","2009-09-11","01:41:32",114.04713,22.53325
"11615","B046C5","2009-09-11","01:42:01",114.04792,22.5334
"11616","B046C5","2009-09-11","01:42:31",114.04755,22.53163
"11617","B046C5","2009-09-11","01:43:01",114.04362,22.5314
"11618","B046C5","2009-09-11","01:43:31",114.04445,22.53102
"11619","B046C5","2009-09-11","01:44:01",114.04452,22.52772
"11620","B046C5","2009-09-11","01:44:31",114.04245,22.52732
"11621","B046C5","2009-09-11","01:45:02",114.04058,22.52713
"11622","B046C5","2009-09-11","01:45:31",114.03872,22.52735
"11623","B046C5","2009-09-11","01:51:02",114.03394,22.52885
"12161","B04E85","2009-09-11","00:00:12",113.92075,22.57105
"12162","B04E85","2009-09-11","00:01:02",113.9255,22.56675
"12163","B04E85","2009-09-11","00:01:52",113.93747,22.5652
"12164","B04E85","2009-09-11","00:02:42",113.95103,22.56413
"12165","B04E85","2009-09-11","00:03:32",113.9655,22.56117
"12166","B04E85","2009-09-11","00:04:22",113.97747,22.55617
"12167","B04E85","2009-09-11","00:06:02",114.00137,22.5448
"12168","B04E85","2009-09-11","00:06:52",114.00935,22.53965
"12169","B04E85","2009-09-11","00:07:00",114.00937,22.53962
"12170","B04E85","2009-09-11","00:07:42",114.00935,22.53953
"12171","B04E85","2009-09-11","00:08:32",114.00943,22.5394
"12172","B04E85","2009-09-11","00:09:22",114.01165,22.53668
"12173","B04E85","2009-09-11","00:10:12",114.0129,22.53003
"12174","B04E85","2009-09-11","00:11:02",114.01768,22.53142
"12175","B04E85","2009-09-11","00:11:52",114.02775,22.53063
"12176","B04E85","2009-09-11","00:12:42",114.03625,22.53015
"12177","B04E85","2009-09-11","00:13:32",114.04195,22.5306
"12178","B04F01","2009-09-11","00:00:43",114.0578,22.56232
"12179","B04F01","2009-09-11","00:01:33",114.0619,22.55863
"12180","B04F01","2009-09-11","00:02:23",114.06735,22.55795
"12181","B04F01","2009-09-11","00:03:13",114.07597,22.55813
"12182","B04F01","2009-09-11","00:04:03",114.0838,22.56175
"12183","B04F01","2009-09-11","00:05:43",114.1007,22.57088
"12184","B04F01","2009-09-11","00:05:51",114.10027,22.57162
"12185","B04F01","2009-09-11","00:05:51",114.10027,22.57162
"12186","B04F01","2009-09-11","00:06:33",114.09914,22.5773
"12187","B04F01","2009-09-11","00:07:23",114.09777,22.58748
"12188","B04F01","2009-09-11","00:08:13",114.09883,22.59728
"12189","B04F01","2009-09-11","00:09:03",114.0993,22.60397
"12190","B04F01","2009-09-11","00:26:33",114.107,22.60118
"12191","B04F01","2009-09-11","00:27:23",114.1076,22.59852
"12192","B04F01","2009-09-11","00:28:13",114.10452,22.59767
"12193","B04F01","2009-09-11","00:29:03",114.1018,22.59795
"12194","B04F01","2009-09-11","00:29:53",114.09946,22.60233
"12195","B04F01","2009-09-11","00:30:43",114.0995,22.60538
"12196","B04F01","2009-09-11","00:31:41",114.09648,22.60325
"12197","B04F01","2009-09-11","00:32:23",114.09835,22.5967
"12198","B04F01","2009-09-11","00:32:33",114.0982,22.5959
"12199","B04F01","2009-09-11","00:34:03",114.09908,22.58372
"12200","B04F01","2009-09-11","00:34:55",114.09866,22.574
"12201","B04F01","2009-09-11","00:35:43",114.09407,22.56822
"12202","B04F01","2009-09-11","00:37:25",114.0766,22.5725
"12203","B04F01","2009-09-11","00:38:15",114.06799,22.56943
"12204","B04F01","2009-09-11","00:38:15",114.06799,22.56943
"12205","B04F01","2009-09-11","00:39:05",114.06535,22.57682
"12206","B04F01","2009-09-11","00:39:55",114.05624,22.57915
"12207","B04F01","2009-09-11","00:40:45",114.05243,22.58782
"12208","B04F01","2009-09-11","00:41:35",114.04448,22.59492
"12209","B04F01","2009-09-11","00:42:33",114.03773,22.59917
"12210","B04F01","2009-09-11","01:20:03",114.04342,22.55708
"12211","B04F01","2009-09-11","01:20:53",114.03875,22.55602
"12212","B04F01","2009-09-11","01:21:43",114.03928,22.55472
"12213","B04F20","2009-09-11","00:43:47",114.08477,22.54913
"12214","B04F20","2009-09-11","00:44:37",114.08202,22.54898
"12215","B04F20","2009-09-11","00:45:27",114.08162,22.54912
"12216","B04F20","2009-09-11","00:46:17",114.08148,22.54753
"12217","B04F20","2009-09-11","00:47:07",114.0815,22.546
"12218","B04F20","2009-09-11","00:47:57",114.08152,22.54365
"12219","B04F20","2009-09-11","00:48:47",114.0816,22.54333
"12220","B04F20","2009-09-11","00:49:37",114.08144,22.54072
"12221","B04F20","2009-09-11","00:50:27",114.07847,22.54035
"12222","B04F20","2009-09-11","00:51:17",114.07447,22.53995
"12223","B04F20","2009-09-11","00:52:07",114.07425,22.53877
"12224","B04F20","2009-09-11","00:52:57",114.07363,22.53633
"12225","B04F20","2009-09-11","00:55:29",114.07468,22.53285
"12226","B04F20","2009-09-11","00:56:19",114.07073,22.53197
"12227","B04F20","2009-09-11","00:57:09",114.06793,22.53275
"12228","B04F20","2009-09-11","00:57:59",114.06763,22.5282
"12229","B04F20","2009-09-11","00:58:49",114.06652,22.52402
"12230","B04F23","2009-09-11","00:25:17",114.11912,22.54397
"12231","B04F23","2009-09-11","00:26:07",114.12032,22.54403
"12232","B04F23","2009-09-11","00:26:57",114.12075,22.54357
"12233","B04F23","2009-09-11","00:27:47",114.12117,22.54342
"12234","B04F23","2009-09-11","00:28:37",114.11938,22.54047
"12235","B04F23","2009-09-11","00:29:27",114.11929,22.54027
"12236","B04F23","2009-09-11","00:30:17",114.11852,22.54007
"12237","B04F23","2009-09-11","00:31:07",114.11767,22.53968
"12238","B04F23","2009-09-11","00:31:57",114.1165,22.53968
"12239","B04F23","2009-09-11","00:32:05",114.11645,22.53963
"12240","B04F23","2009-09-11","00:50:18",114.11848,22.5408
"12241","B04F23","2009-09-11","00:51:08",114.12,22.54185
"12242","B04F23","2009-09-11","00:51:58",114.11692,22.54563
"12243","B04F23","2009-09-11","00:52:48",114.11694,22.5473
"12244","B04F23","2009-09-11","00:53:38",114.11733,22.55142
"12245","B04F23","2009-09-11","00:54:28",114.11875,22.55392
"12246","B04F23","2009-09-11","00:55:18",114.1168,22.55077
"12247","B04F23","2009-09-11","00:56:08",114.11655,22.55055
"12248","B04F23","2009-09-11","01:20:18",114.1178,22.54085
"12249","B04F23","2009-09-11","01:21:08",114.11861,22.5406
"12250","B04F23","2009-09-11","01:21:58",114.11559,22.53947
"12251","B04F23","2009-09-11","01:22:48",114.108,22.53732
"12252","B04F25","2009-09-11","00:12:18",114.10565,22.55342
"12253","B04F25","2009-09-11","00:13:10",114.10243,22.55208
"12254","B04F25","2009-09-11","00:14:00",114.09983,22.5519
"12255","B04F25","2009-09-11","00:14:50",114.09554,22.55183
"12256","B04F25","2009-09-11","00:15:40",114.09123,22.552
"12257","B04F25","2009-09-11","00:16:38",114.08667,22.55172
"12258","B04F25","2009-09-11","00:17:20",114.08148,22.55143
"12259","B04F25","2009-09-11","00:18:10",114.08137,22.54948
"12260","B04F25","2009-09-11","00:19:00",114.0815,22.54717
"12261","B04F25","2009-09-11","00:20:40",114.0763,22.54545
"12262","B04F25","2009-09-11","00:21:30",114.07684,22.5471
"12263","B04F25","2009-09-11","00:28:10",114.07633,22.54905
"12264","B04F25","2009-09-11","00:29:00",114.07598,22.54712
"12265","B04F25","2009-09-11","00:29:50",114.07607,22.54507
"12266","B04F25","2009-09-11","00:30:40",114.07775,22.54297
"12267","B04F25","2009-09-11","00:31:30",114.0789,22.54048
"12268","B04F25","2009-09-11","00:32:20",114.0781,22.54013
"12269","B04F25","2009-09-11","00:32:28",114.07813,22.5397
"12270","B04F25","2009-09-11","00:53:12",114.07896,22.54912
"12271","B04F25","2009-09-11","00:54:02",114.07896,22.54912
"12272","B04F25","2009-09-11","00:54:52",114.076,22.54793
"12273","B04F25","2009-09-11","00:55:42",114.07597,22.54715
"12274","B04F25","2009-09-11","00:57:22",114.06445,22.54295
"12275","B04F25","2009-09-11","00:58:12",114.05482,22.54277
"12276","B04F25","2009-09-11","00:59:02",114.04833,22.54255
"12277","B04F25","2009-09-11","00:59:52",114.04555,22.54252
"12278","B04F25","2009-09-11","01:00:42",114.0362,22.54175
"12279","B04F25","2009-09-11","01:01:32",114.028,22.54038
"12280","B04F25","2009-09-11","01:03:12",114.02007,22.54922
"12281","B04F25","2009-09-11","01:04:02",114.0216,22.55237
"12282","B04F26","2009-09-11","01:13:59",114.0752,22.53712
"12283","B04F26","2009-09-11","01:14:49",114.07729,22.53615
"12284","B04F26","2009-09-11","01:14:49",114.07729,22.53615
"12285","B04F26","2009-09-11","01:15:39",114.07764,22.53773
"12286","B04F26","2009-09-11","01:16:29",114.08123,22.53885
"12287","B04F26","2009-09-11","01:17:19",114.08185,22.53675
"12288","B04F26","2009-09-11","01:18:09",114.08215,22.53442
"12289","B04F26","2009-09-11","01:34:59",114.08285,22.54068
"12290","B04F35","2009-09-11","00:37:23",114.1202,22.54172
"12291","B04F35","2009-09-11","00:38:13",114.11825,22.54005
"12292","B04F35","2009-09-11","00:39:03",114.11681,22.5397
"12293","B04F35","2009-09-11","00:39:03",114.11681,22.5397
"12294","B04F35","2009-09-11","00:39:53",114.11047,22.53773
"12295","B04F35","2009-09-11","00:40:43",114.1004,22.53825
"12296","B04F35","2009-09-11","00:41:33",114.09033,22.538
"12297","B04F35","2009-09-11","00:42:23",114.0801,22.53655
"12298","B04F35","2009-09-11","00:43:13",114.07308,22.53187
"12299","B04F35","2009-09-11","00:44:03",114.06155,22.5317
"12300","B04F35","2009-09-11","00:44:53",114.05048,22.53157
"12301","B04F35","2009-09-11","00:45:43",114.04324,22.53183
"12302","B04F35","2009-09-11","00:46:33",114.04493,22.52763
"12303","B04F35","2009-09-11","00:48:13",114.03775,22.5235
"12304","B04F35","2009-09-11","00:49:03",114.03497,22.52502
"12305","B04F35","2009-09-11","00:49:53",114.0328,22.52622
"12306","B04F35","2009-09-11","00:50:43",114.0328,22.52622
"12307","B04F37","2009-09-11","00:12:03",114.09129,22.547
"12308","B04F37","2009-09-11","00:14:03",114.09368,22.54335
"12309","B04F37","2009-09-11","00:16:03",114.09458,22.54343
"12310","B04F37","2009-09-11","00:18:03",114.0869,22.54312
"12311","B04F37","2009-09-11","00:20:03",114.07111,22.54303
"12312","B04F37","2009-09-11","00:22:03",114.06429,22.54752
"12313","B04F37","2009-09-11","00:27:54",114.06997,22.5479
"12314","B04F37","2009-09-11","00:29:54",114.07616,22.54463
"12315","B04F37","2009-09-11","00:31:54",114.0854,22.543
"12316","B04F37","2009-09-11","00:33:54",114.1008,22.54348
"12317","B04F37","2009-09-11","00:35:54",114.10674,22.54157
"12318","B04F37","2009-09-11","01:03:29",114.08877,22.55855
"12319","B04F37","2009-09-11","01:05:29",114.06902,22.55815
"12320","B04F37","2009-09-11","01:07:29",114.06245,22.56575
"12321","B04F37","2009-09-11","01:09:29",114.05852,22.56942
"12322","B04F37","2009-09-11","01:11:29",114.04623,22.56743
"12323","B04F37","2009-09-11","01:13:29",114.03638,22.56623
"12324","B04F37","2009-09-11","01:31:39",114.0878,22.56287
"12325","B04F37","2009-09-11","01:31:39",114.0878,22.56287
"12326","B04F37","2009-09-11","01:31:39",114.0878,22.56287
"12327","B04F40","2009-09-11","01:18:58",114.07982,22.54043
"12328","B04F40","2009-09-11","01:19:46",114.07375,22.53947
"12329","B04F40","2009-09-11","01:20:36",114.06731,22.53862
"12330","B04F45","2009-09-11","00:00:42",114.10757,22.56703
"12331","B04F45","2009-09-11","00:01:32",114.10775,22.57007
"12332","B04F45","2009-09-11","00:02:22",114.10793,22.57207
"12333","B04F45","2009-09-11","01:06:33",114.06255,22.52602
"12334","B04F45","2009-09-11","01:07:23",114.06327,22.53065
"12335","B04F45","2009-09-11","01:08:13",114.06635,22.53132
"12336","B04F45","2009-09-11","01:09:53",114.06641,22.524
"12337","B04F46","2009-09-11","00:11:40",114.06577,22.52507
"12338","B04F46","2009-09-11","00:12:30",114.06253,22.5206
"12339","B04F46","2009-09-11","00:15:00",114.05703,22.51902
"12340","B04F46","2009-09-11","00:15:52",114.05585,22.5187
"12341","B04F46","2009-09-11","00:16:50",114.06215,22.52213
"12342","B04F46","2009-09-11","00:17:40",114.06312,22.52933
"12343","B04F46","2009-09-11","00:18:22",114.06298,22.53533
"12344","B04F46","2009-09-11","00:18:30",114.06295,22.53565
"12345","B04F46","2009-09-11","00:26:42",114.06292,22.53383
"12346","B04F46","2009-09-11","00:27:32",114.0631,22.52798
"12347","B04F46","2009-09-11","00:28:22",114.06316,22.52887
"12348","B04F46","2009-09-11","00:29:12",114.06678,22.5316
"12349","B04F46","2009-09-11","00:30:02",114.07618,22.53178
"12350","B04F46","2009-09-11","00:30:10",114.07747,22.53222
"12351","B04F46","2009-09-11","00:30:10",114.07747,22.53222
"12352","B04F46","2009-09-11","00:30:52",114.08109,22.53687
"12353","B04F46","2009-09-11","00:31:42",114.0894,22.53758
"12354","B04F46","2009-09-11","00:32:32",114.09127,22.54123
"12355","B04F46","2009-09-11","00:32:40",114.09122,22.54117
"12356","B04F46","2009-09-11","00:33:22",114.09123,22.54137
"12357","B04F46","2009-09-11","00:34:12",114.09138,22.53897
"12358","B04F46","2009-09-11","00:56:43",114.05967,22.52585
"12359","B04F46","2009-09-11","00:57:33",114.06018,22.52373
"12360","B04F46","2009-09-11","00:59:13",114.06306,22.51927
"12361","B04F46","2009-09-11","01:16:45",114.05815,22.53305
"12362","B04F46","2009-09-11","01:17:35",114.05447,22.5354
"12363","B04F46","2009-09-11","01:18:25",114.0514,22.53538
"12364","B04F46","2009-09-11","01:19:23",114.04677,22.53527
"12365","B04F47","2009-09-11","00:10:50",113.97894,22.53587
"12366","B04F47","2009-09-11","00:11:40",113.98177,22.53598
"12367","B04F47","2009-09-11","00:12:30",113.98175,22.536
"12368","B04F47","2009-09-11","00:14:10",113.97012,22.53972
"12369","B04F47","2009-09-11","00:15:50",113.96022,22.54293
"12370","B04F47","2009-09-11","00:16:48",113.96188,22.53927
"12371","B04F47","2009-09-11","00:17:30",113.9618,22.53755
"12372","B04F47","2009-09-11","00:47:32",113.98168,22.53613
"12373","B04F47","2009-09-11","00:48:22",113.98795,22.53607
"12374","B04F47","2009-09-11","00:49:12",114.00035,22.53538
"12375","B04F47","2009-09-11","00:50:02",114.00298,22.53575
"12376","B04F47","2009-09-11","00:50:52",114.00297,22.53577
"12377","B04F47","2009-09-11","00:51:40",114.00893,22.5368
"12378","B04F47","2009-09-11","00:52:32",114.02238,22.53913
"12379","B04F47","2009-09-11","00:53:22",114.03487,22.5412
"12380","B04F47","2009-09-11","00:54:12",114.04135,22.54175
"12381","B04F47","2009-09-11","01:05:52",113.98186,22.53613
"12382","B04F47","2009-09-11","01:06:42",113.98235,22.53693
"12383","B04F47","2009-09-11","01:07:32",113.9847,22.53855
"12384","B04F47","2009-09-11","01:07:40",113.98542,22.53852
"12385","B04F47","2009-09-11","01:08:22",113.98672,22.54088
"12386","B04F47","2009-09-11","01:09:12",113.98392,22.5454
"12387","B04F47","2009-09-11","02:30:54",113.98098,22.53613
"12388","B04F47","2009-09-11","02:31:44",113.9887,22.53587
"12389","B04F47","2009-09-11","02:32:34",113.99897,22.53513
"12390","B04F58","2009-09-11","00:00:09",113.94582,22.55878
"12391","B04F58","2009-09-11","00:09:19",113.93207,22.5455
"12392","B04F58","2009-09-11","00:10:09",113.93385,22.5455
"12393","B04F58","2009-09-11","00:35:10",113.91956,22.53518
"12394","B04F58","2009-09-11","00:36:00",113.91977,22.53868
"12395","B04F58","2009-09-11","00:36:50",113.91972,22.53863
"12396","B04F58","2009-09-11","00:37:40",113.9199,22.54302
"12397","B04F58","2009-09-11","00:38:30",113.92668,22.5416
"12398","B04F58","2009-09-11","00:39:20",113.92822,22.54778
"12399","B04F58","2009-09-11","00:40:10",113.93083,22.54738
"12400","B04F58","2009-09-11","00:41:00",113.93085,22.54578
"12401","B04F58","2009-09-11","00:42:42",113.92995,22.54283
"12402","B04F58","2009-09-11","00:43:32",113.9207,22.54315
"12403","B04F58","2009-09-11","00:44:30",113.91515,22.54163
"12404","B04F58","2009-09-11","00:45:12",113.91502,22.54042
"12405","B04F58","2009-09-11","00:46:02",113.91354,22.53555
"12406","B04F66","2009-09-11","00:03:25",114.1322,22.56742
"12407","B04F66","2009-09-11","00:04:15",114.1335,22.56487
"12408","B04F66","2009-09-11","00:05:05",114.13458,22.56515
"12409","B04F66","2009-09-11","00:05:55",114.132,22.56203
"12410","B04F66","2009-09-11","00:06:45",114.13402,22.55993
"12411","B04F66","2009-09-11","00:07:35",114.13586,22.55803
"12412","B04F66","2009-09-11","00:08:25",114.13789,22.55232
"12413","B04F66","2009-09-11","00:09:16",114.13023,22.54445
"12414","B04F66","2009-09-11","00:10:06",114.12183,22.53978
"12415","B04F66","2009-09-11","00:10:56",114.11645,22.53608
"12416","B04F66","2009-09-11","00:11:46",114.11395,22.53735
"12417","B04F66","2009-09-11","00:26:46",114.05973,22.52595
"12418","B04F66","2009-09-11","00:27:38",114.0588,22.52973
"12419","B04F66","2009-09-11","00:28:28",114.06378,22.53145
"12420","B04F66","2009-09-11","00:29:18",114.06699,22.53083
"12421","B04F66","2009-09-11","00:30:08",114.06707,22.52837
"12422","B04F66","2009-09-11","00:48:26",114.05835,22.52557
"12423","B04F66","2009-09-11","00:49:18",114.05946,22.52592
"12424","B04F66","2009-09-11","00:50:16",114.05875,22.53
"12425","B04F66","2009-09-11","00:50:58",114.06271,22.5314
"12426","B04F66","2009-09-11","00:51:48",114.06547,22.53145
"12427","B04F66","2009-09-11","00:52:38",114.06793,22.52987
"12428","B04F66","2009-09-11","00:53:28",114.06582,22.52435
"12429","B04F66","2009-09-11","01:21:50",114.05862,22.52578
"12430","B04F66","2009-09-11","01:22:40",114.05935,22.52735
"12431","B04F66","2009-09-11","01:22:40",114.05935,22.52735
"12432","B04F66","2009-09-11","01:23:30",114.05981,22.5294
"12433","B04F90","2009-09-11","00:27:10",114.09462,22.5626
"12434","B04F90","2009-09-11","00:27:58",114.09448,22.56723
"12435","B04F90","2009-09-11","00:28:56",114.09903,22.56773
"12436","B04F90","2009-09-11","00:29:38",114.0992,22.56845
"12437","B04F90","2009-09-11","00:30:28",114.09901,22.57617
"12438","B04F90","2009-09-11","00:32:08",114.09783,22.58675
"12439","B04F90","2009-09-11","00:33:00",114.0984,22.59355
"12440","B04F90","2009-09-11","00:33:48",114.09531,22.6062
"12441","B04F90","2009-09-11","00:34:38",114.09177,22.61618
"12442","B04F90","2009-09-11","00:35:28",114.09039,22.62097
"12443","B04F90","2009-09-11","00:35:28",114.09039,22.62097
"12444","B04F90","2009-09-11","00:36:18",114.08885,22.63073
"12445","B04F90","2009-09-11","00:37:08",114.0863,22.63302
"12446","B04F90","2009-09-11","00:37:58",114.08624,22.63222
"12447","B04F90","2009-09-11","00:38:48",114.08752,22.62883
"12448","B04F90","2009-09-11","00:39:38",114.09544,22.63182
"12449","B04F90","2009-09-11","00:40:28",114.0998,22.62843
"12450","B04F90","2009-09-11","00:41:18",114.10235,22.6262
"12451","B04F90","2009-09-11","00:42:08",114.10593,22.62375
"12452","B04F90","2009-09-11","00:42:58",114.11543,22.62015
"12453","B04F90","2009-09-11","00:43:48",114.11559,22.61392
"12454","B04F90","2009-09-11","00:44:38",114.1157,22.60955
"12455","B04F90","2009-09-11","00:45:28",114.11604,22.60803
"12456","B04F90","2009-09-11","00:46:18",114.1168,22.60705
"12492","B04G17","2009-09-11","00:03:02",114.09097,22.54945
"12493","B04G17","2009-09-11","00:07:32",114.08788,22.54845
"12494","B04G17","2009-09-11","00:12:04",114.07684,22.54308
